accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463465","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005881/."," ca. 1233-1197","","Tukulti-Ninurta I 1003","RIAo Tukulti-Ninurta I 1003","Assyria","","Ass 17177 (+)? Ass 17178; Ass 17883","","Royal Inscription","Q005881","Akkadian","stone","","slab","Middle Assyrian","893945","RIMA 1 A.0.78.1003","Tukulti-Ninurta I 1003","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463466","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005882/."," ca. 1233-1197","","Tukulti-Ninurta I 1004","RIAo Tukulti-Ninurta I 1004","Assyria","","Ist A 03469 (Ass 07893)","","Royal Inscription","Q005882","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.78.1004","Tukulti-Ninurta I 1004","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463467","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005883/."," ca. 1233-1197","","Tukulti-Ninurta I 1005","RIAo Tukulti-Ninurta I 1005","Assyria","","Sm 1444","","Royal Inscription","Q005883","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 1 A.0.78.1005","Tukulti-Ninurta I 1005","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463468","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005884/."," ca. 1233-1197","","Tukulti-Ninurta I 1006","RIAo Tukulti-Ninurta I 1006","Assyria","","Ist A 03556 (Ass 12956); Ist A 03474 (Ass 09728)	","","Royal Inscription","Q005884","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.78.1006","Tukulti-Ninurta I 1006","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463469","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005885/."," ca. 1233-1197","","Tukulti-Ninurta I 1007","RIAo Tukulti-Ninurta I 1007","Assyria","","Unger, AfK 2 pp. 19-21","","Royal Inscription","Q005885","Akkadian","stone","","uncertain","Middle Assyrian","893945","RIMA 1 A.0.78.1007","Tukulti-Ninurta I 1007","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463470","Oriental Institute, University of Chicago, Chicago, Illinois, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005886/."," ca. 1233-1197","","Tukulti-Ninurta I 1008","RIAo Tukulti-Ninurta I 1008","Assyria","","A 16915","","Royal Inscription","Q005886","Akkadian","clay","","cone","Middle Assyrian","29492","RIMA 1 A.0.78.1008","Tukulti-Ninurta I 1008","Assyria","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463471","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005887/."," ca. 1233-1197","","Tukulti-Ninurta I 1009","RIAo Tukulti-Ninurta I 1009","Assyria","","Ist A 00707 (Ass 09202)","","Royal Inscription","Q005887","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 1 A.0.78.1009","Tukulti-Ninurta I 1009","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463472","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005888/."," ca. 1233-1197","","Tukulti-Ninurta I 1010","RIAo Tukulti-Ninurta I 1010","Assyria","","Ass 13840","","Royal Inscription","Q005888","Akkadian","stone","","uncertain","Middle Assyrian","893945","RIMA 1 A.0.78.1010","Tukulti-Ninurta I 1010","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463473","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005889/."," ca. 1233-1197","","Tukulti-Ninurta I 1011","RIAo Tukulti-Ninurta I 1011","Assyria","","K 04490","","Royal Inscription","Q005889","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 1 A.0.78.1011","Tukulti-Ninurta I 1011","Nineveh","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463474","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005890/."," ca. 1233-1197","","Tukulti-Ninurta I 2001","RIAo Tukulti-Ninurta I 2001","Assyria","","AO 02152","","Royal Inscription","Q005890","Akkadian","stone","","eyestone","Middle Assyrian","29492","RIMA 1 A.0.78.2001","Tukulti-Ninurta I 2001","Assyria","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463475","Yale Babylonian Collection, New Haven, Connecticut, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005891/."," ca. 1196-1193","","Aššur-nadin-apli 1","RIAo Aššur-nadin-apli 1","Assyria","","YBC 02246","","Royal Inscription","Q005891","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 1 A.0.79.1","Aššur-nadin-apli 1","Ashur","","","Aššur-nadin-apli ","Middle Assyrian","inscribed","Cuneiform","","Ashur-nadin-apli","","",""
"","","P463476","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005892/."," ca. 1196-1193","","Aššur-nadin-apli 2","RIAo Aššur-nadin-apli 2","Assyria","","VA Ass 03250b (Ass 22316); VA Ass 03250a (Ass 15523)","","Royal Inscription","Q005892","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.79.2","Aššur-nadin-apli 2","Ashur","","","Aššur-nadin-apli ","Middle Assyrian","inscribed","Cuneiform","","Ashur-nadin-apli","","",""
"","","P463478","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005893/."," ca. 1181-1169","","Ninurta-apil-Ekur 1","RIAo Ninurta-apil-Ekur 1","Assyria","","VA 07881 (Ass 22493a); Ass 04795	","","Royal Inscription","Q005893","Akkadian","stone","","vessel","Middle Assyrian","893945","RIMA 1 A.0.82.1","Ninurta-apil-Ekur 1","Ashur","","","Ninurta-apil-Ekur ","Middle Assyrian","inscribed","Cuneiform","","Ninurta-apil-Ekur","","",""
"","","P463479","Iraq Museum, Baghdad, Iraq","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005894/."," ca. 1181-1169","","Ninurta-apil-Ekur 2","RIAo Ninurta-apil-Ekur 2","Assyria","","IM 056801","","Royal Inscription","Q005894","Akkadian","stone","","uncertain","Middle Assyrian","893945","RIMA 1 A.0.82.2","Ninurta-apil-Ekur 2","Ashur","","","Ninurta-apil-Ekur ","Middle Assyrian","inscribed","Cuneiform","","Ninurta-apil-Ekur","","",""
"","","P463480","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005895/."," ca. 1168-1133","","Aššur-dan I 1","RIAo Aššur-dan I 1","Assyria","","Ist EȘEM 09315 (Ass 04777)","","Royal Inscription","Q005895","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.83.1","Aššur-dan I 1","Ashur","","","Aššur-dan I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-dan I","","",""
"","","P463481","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005896/."," ca. 1168-1133","","Aššur-dan I 1001","RIAo Aššur-dan I 1001","Assyria","","K 02667","","Royal Inscription","Q005896","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 1 A.0.83.1001","Aššur-dan I 1001","Nineveh","","","Aššur-dan I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-dan I","","",""
"","","P463482","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005897/."," ca. 1168-1133","","Aššur-dan I 1002","RIAo Aššur-dan I 1002","Assyria","","BM 121057 (1929-10-12, 0053)","","Royal Inscription","Q005897","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 1 A.0.83.1002","Aššur-dan I 1002","Nineveh","","","Aššur-dan I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-dan I","","",""
"","","P463483","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005898/."," ca. 1168-1133","","Aššur-dan I 2001","RIAo Aššur-dan I 2001","Assyria","","AO 02489","","Royal Inscription","Q005898","Akkadian","metal","","statue","Middle Assyrian","874631","RIMA 1 A.0.83.2001","Aššur-dan I 2001","Lake Urmia","","","Aššur-dan I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-dan I","","",""
"","","P463484","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005899/."," ca. 1132-1115","","Aššur-reša-iši I 01","RIAo Aššur-reša-iši I 01","Assyria","","1856-09-09, 0185; 1856-09-09, 0188; 1856-09-09, 0182; 1856-09-09, 0178; 1856-09-09, 0183; 1856-09-09, 0189 + 1856-09-09, 0192; 1856-09-09, 0175; 1856-09-09, 0167; 1856-09-09, 0193 (+) 1856-09-09, 0194; BM 128392 (1932-12-10, 0649); BM 128396 (1932-12-10, 0653); BM 128365 (1932-12-10, 0622); BM 128386 (1932-12-10, 0643); BM 123464 (1932-12-10, 0407); BM 128359 (1932-12-10, 0616); BM 128403 (1932-12-10, 0660); BM 123469 + BM 123502 (1932-12-10, 0412 + 1932-12-10, 0445); BM 128370 (1932-12-10, 0627); BM 128381 + BM 128385 (1932-12-10, 0638 + 1932-12-10, 0642); BM 128177 (1929-10-12, 0833); BM 128171 (1929-10-12, 0827); BM 122671 (1930-05-08, 0104); BM 123463 (1932-12-10, 0406); BM 123531 (1932-12-10, 0474); BM 128201 (1929-10-12, 0857); BM 128213 (1929-10-12, 0869); 1856-09-09, 0190; 1883-01-18, 0607; BM 128350 (1932-12-10, 0607)","","Royal Inscription","Q005899","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.1","Aššur-reša-iši I 01","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463485","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005900/."," ca. 1132-1115","","Aššur-reša-iši I 02","RIAo Aššur-reša-iši I 02","Assyria","","K 08552; 1856-09-09, 0186; BM 128384 (1932-12-10, 0641); BM 128409 (1932-12-10, 0666); BM 123528 (1932-12-10, 0471); BM 123522 (+) BM 128336 (1932-12-10, 0465 (+) 1932-12-10, 0593); BM 128368 (1932-12-10, 0625); BM 122685 (1930-05-08, 0118); BM 128393 (1932-12-10, 0650); BM 123452 + BM 128369 (1932-12-10, 0395 + 1932-12-10, 0626); 1932-12-10, 0395 + 1932-12-10, 0626); BM 122687 (1930-05-08, 0120); BM 122684 (1930-05-08, 0117); BM 128342 (1932-12-10, 0599); BM 128349 (1932-12-10, 0606); BM 123478 (1932-12-10, 0421); BM 099128 (Ki 1904-10-09, 0158)","","Royal Inscription","Q005900","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.2","Aššur-reša-iši I 02","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463486","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005901/."," ca. 1132-1115","","Aššur-reša-iši I 03","RIAo Aššur-reša-iši I 03","Assyria","","BM 123465 (1932-12-10, 0408)","","Royal Inscription","Q005901","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.3","Aššur-reša-iši I 03","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463487","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005902/."," ca. 1132-1115","","Aššur-reša-iši I 04","RIAo Aššur-reša-iši I 04","Assyria","","1856-09-09, 0177; 1856-09-09, 0173","","Royal Inscription","Q005902","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.4","Aššur-reša-iši I 04","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463488","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005903/."," ca. 1132-1115","","Aššur-reša-iši I 05","RIAo Aššur-reša-iši I 05","Assyria","","BM 137484 (1932-12-10, 0026); BM 137487 (1932-12-10, 0029); BM 137491 (1932-12-10, 0035)","","Royal Inscription","Q005903","Akkadian","clay","","brick","Middle Assyrian","874621","RIMA 1 A.0.86.5","Aššur-reša-iši I 05","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463489","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005904/."," ca. 1132-1115","","Aššur-reša-iši I 06","RIAo Aššur-reša-iši I 06","Assyria","","BM 137494 (1932-12-10, 0669)","","Royal Inscription","Q005904","Akkadian","clay","","brick","Middle Assyrian","874621","RIMA 1 A.0.86.6","Aššur-reša-iši I 06","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463490","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005905/."," ca. 1132-1115","","Aššur-reša-iši I 07","RIAo Aššur-reša-iši I 07","Assyria","","Ass 12769; Ass 12621; VA Ass 04312b (Ass 12629); VA Ass 04312c (Ass 12641a); Ass 12753; VA Ass 04312a (Ass 07582); Ass 12778; VA Ass 04308b (Ass 12804); VA Ass 04312e (Ass 12848); VA Ass 04309h (Ass 07505); VA Ass 04312d (Ass 12641d); VA Ass 04312f; VA Ass 04313f","","Royal Inscription","Q005905","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.86.7","Aššur-reša-iši I 07","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463491","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005906/."," ca. 1132-1115","","Aššur-reša-iši I 08","RIAo Aššur-reša-iši I 08","Assyria","","VA Ass 04313b (Ass 12893a); Ass 12711b; Ass 12702; Ass 12785; Ass 12805a; Ass 12805b; VA Ass 04313a (Ass 12805c); Ass 12753a; VA Ass 04313e (Ass 12753b); VA Ass 04313c; VA Ass 04313d (Ass 12711c)","","Royal Inscription","Q005906","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.86.8","Aššur-reša-iši I 08","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463492","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005907/."," ca. 1132-1115","","Aššur-reša-iši I 09","RIAo Aššur-reša-iši I 09","Assyria","","Ass 22981","","Royal Inscription","Q005907","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.86.9","Aššur-reša-iši I 09","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463493","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005908/."," ca. 1132-1115","","Aššur-reša-iši I 10","RIAo Aššur-reša-iši I 10","Assyria","","S. Smith, Iraq 5 p. 135 and n. 1 ","","Royal Inscription","Q005908","Akkadian","clay","","brick","Middle Assyrian","874723","RIMA 1 A.0.86.10","Aššur-reša-iši I 10","Tell Abu Marya","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
