accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007244/.","","","Xerxes  I 40","ARIo VXn","Persia","","","","Royal Inscription","Q007244","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXn","Xerxes  I 40","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007245/.","","","Xerxes  I 41","ARIo VXo","Persia","","","","Royal Inscription","Q007245","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXo","Xerxes  I 41","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007246/.","","","Xerxes  I 42","ARIo VXp","Persia","","","","Royal Inscription","Q007246","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXp","Xerxes  I 42","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007247/.","","","Xerxes  I 43","ARIo VXr","Persia","","","","Royal Inscription","Q007247","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXr","Xerxes  I 43","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007248/.","","","Xerxes  I 44","ARIo VXs","Persia","","","","Royal Inscription","Q007248","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXs","Xerxes  I 44","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007249/.","","","Xerxes  I 45","ARIo SXa-g","Persia","","","","Royal Inscription","Q007249","Old Persian","","","","Achaemenid (547-331 BC)","922698","SXa-g","Xerxes  I 45","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007250/.","","","Artaxerxes I  01","ARIo A¹Pa","Persia","","","","Royal Inscription","Q007250","Akkadian, Old Persian","","","","Achaemenid (547-331 BC)","922695","A¹Pa","Artaxerxes I  01","Persepolis","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007251/.","","","Artaxerxes I  02","ARIo A¹Pb","Persia","","","","Royal Inscription","Q007251","Akkadian, Old Persian","","","","Achaemenid (547-331 BC)","922695","A¹Pb","Artaxerxes I  02","Persepolis","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007252/.","","","Artaxerxes I  03","ARIo VA¹a","Persia","","","","Royal Inscription","Q007252","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VA¹a","Artaxerxes I  03","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007253/.","","","Artaxerxes I  04","ARIo VA¹b","Persia","","","","Royal Inscription","Q007253","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VA¹b","Artaxerxes I  04","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007254/.","","","Artaxerxes I  05","ARIo VA¹c","Persia","","","","Royal Inscription","Q007254","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VA¹c","Artaxerxes I  05","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007255/.","","","Artaxerxes I  06","ARIo VA¹d","Persia","","","","Royal Inscription","Q007255","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VA¹d","Artaxerxes I  06","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007256/.","","","Artaxerxes I  07","ARIo VA¹e","Persia","","","","Royal Inscription","Q007256","Old Persian","","","","Achaemenid (547-331 BC)","922698","VA¹e","Artaxerxes I  07","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007257/.","","","Artaxerxes I  08","ARIo VA¹f","Persia","","","","Royal Inscription","Q007257","Akkadian, Old Persian","","","","Achaemenid (547-331 BC)","922698","VA¹f","Artaxerxes I  08","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007258/.","","","Artaxerxes I  09","ARIo VA¹g","Persia","","","","Royal Inscription","Q007258","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VA¹g","Artaxerxes I  09","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007259/.","","","Artaxerxes I  10","ARIo SA¹a-b","Persia","","","","Royal Inscription","Q007259","Old Persian","","","","Achaemenid (547-331 BC)","922698","SA¹a-b","Artaxerxes I  10","Persia","","","Artaxerxes I","Old Persian","inscribed","Cuneiform","","Artaxerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007260/.","","","Darius II 1","ARIo D²Ha","Persia","","","","Royal Inscription","Q007260","Old Persian","","","","Achaemenid (547-331 BC)","903021","D²Ha ","Darius II 1","Ecbatana","","","Darius II","Old Persian","inscribed","Cuneiform","","Darius II","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007262/.","","","Darius II 2","ARIo D²Sa","Persia","","","","Royal Inscription","Q007262","Old Persian","","","","Achaemenid (547-331 BC)","912936","D²Sa","Darius II 2","Susa","","","Darius II","Old Persian","inscribed","Cuneiform","","Darius II","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007263/.","","","Darius II 3","ARIo D²Sb","Persia","","","","Royal Inscription","Q007263","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","912936","D²Sb","Darius II 3","Susa","","","Darius II","Old Persian","inscribed","Cuneiform","","Darius II","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007264/.","","","Darius II 4","ARIo D²Sc","Persia","","","","Royal Inscription","Q007264","Old Persian","","","","Achaemenid (547-331 BC)","912936","D²Sc","Darius II 4","Susa","","","Darius II","Old Persian","inscribed","Cuneiform","","Darius II","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007265/.","","","Darius II 5","ARIo SD²a","Persia","","","","Royal Inscription","Q007265","Old Persian","","","","Achaemenid (547-331 BC)","922698","SD²a","Darius II 5","Persia","","","Darius II","Old Persian","inscribed","Cuneiform","","Darius II","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007266/.","","","Artaxerxes II 01","ARIo A²B²a ","Persia","","","","Royal Inscription","Q007266","Elamite","","","","Achaemenid (547-331 BC)","893951","A²B²a ","Artaxerxes II 01","Babylon","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007267/.","","","Artaxerxes II 02","ARIo A²B²b","Persia","","","","Royal Inscription","Q007267","Elamite","","","","Achaemenid (547-331 BC)","893951","A²B²b","Artaxerxes II 02","Babylon","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007268/.","","","Artaxerxes II 03","ARIo A²B²c","Persia","","","","Royal Inscription","Q007268","Elamite","","","","Achaemenid (547-331 BC)","893951","A²B²c","Artaxerxes II 03","Babylon","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007269/.","","","Artaxerxes II 04","ARIo A²B²d","Persia","","","","Royal Inscription","Q007269","Old Persian","","","","Achaemenid (547-331 BC)","893951","A²B²d","Artaxerxes II 04","Babylon","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007270/.","","","Artaxerxes II 05","ARIo A²B²e","Persia","","","","Royal Inscription","Q007270","Old Persian","","","","Achaemenid (547-331 BC)","893951","A²B²e","Artaxerxes II 05","Babylon","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007271/.","","","Artaxerxes II 06","ARIo A²Ha","Persia","","","","Royal Inscription","Q007271","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","903021","A²Ha","Artaxerxes II 06","Ecbatana","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007272/.","","","Artaxerxes II 07","ARIo A²Hb","Persia","","","","Royal Inscription","Q007272","Old Persian","","","","Achaemenid (547-331 BC)","903021","A²Hb","Artaxerxes II 07","Ecbatana","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007273/.","","","Artaxerxes II 08","ARIo A²Hc","Persia","","","","Royal Inscription","Q007273","Old Persian","","","","Achaemenid (547-331 BC)","903021","A²Hc","Artaxerxes II 08","Ecbatana","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007274/.","","","Artaxerxes II 09","ARIo A²Hd","Persia","","","","Royal Inscription","Q007274","Old Persian","","","","Achaemenid (547-331 BC)","903021","A²Hd","Artaxerxes II 09","Ecbatana","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007275/.","","","Artaxerxes II 10","ARIo A²Sa","Persia","","","","Royal Inscription","Q007275","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","912936","A²Sa ","Artaxerxes II 10","Susa","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007276/.","","","Artaxerxes II 11","ARIo A²Sb","Persia","","","","Royal Inscription","Q007276","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","912936","A²Sb","Artaxerxes II 11","Susa","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007277/.","","","Artaxerxes II 12","ARIo A²Sc","Persia","","","","Royal Inscription","Q007277","Old Persian","","","","Achaemenid (547-331 BC)","912936","A²Sc","Artaxerxes II 12","Susa","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007278/.","","","Artaxerxes II 13","ARIo A²Sd","Persia","","","","Royal Inscription","Q007278","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","912936","A²Sd","Artaxerxes II 13","Susa","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007279/.","","","Artaxerxes II 14","ARIo A²Se","Persia","","","","Royal Inscription","Q007279","Elamite","","","","Achaemenid (547-331 BC)","912936","A²Se","Artaxerxes II 14","Susa","","","Artaxerxes II ","Old Persian","inscribed","Cuneiform","","Artaxerxes II ","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007280/.","","","Artaxerxes II or III 1","ARIo A²/³Pa","Persia","","","","Royal Inscription","Q007280","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","A²/³Pa","Artaxerxes II or III 1","Persepolis","","","Artaxerxes II or III","Old Persian","inscribed","Cuneiform","","Artaxerxes II or III","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007281/.","","","Artaxerxes III  1","ARIo A³Pa","Persia","","","","Royal Inscription","Q007281","Old Persian","","","","Achaemenid (547-331 BC)","922695","A³Pa","Artaxerxes III  1","Persepolis","","","Artaxerxes III","Old Persian","inscribed","Cuneiform","","Artaxerxes III","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007282/.","","","Artaxerxes III  2","ARIo A³Sa ","Persia","","","","Royal Inscription","Q007282","Akkadian","","","","Achaemenid (547-331 BC)","912936","A³Sa ","Artaxerxes III  2","Susa","","","Artaxerxes III","Old Persian","inscribed","Cuneiform","","Artaxerxes III","","",""
